interaction_id,customer_id,event_time,event_type,channel
I00006848,C000067,2025-12-21 03:00:00,email_open,web
I00006849,C000067,2025-12-25 23:00:00,email_click,mobile_app
I00006850,C000067,2025-12-26 08:00:00,add_to_cart,email
I00006851,C000067,2025-12-26 12:00:00,email_open,mobile_app
I00006852,C000067,2025-12-28 05:00:00,login,web
I00006853,C000067,2025-12-29 00:00:00,login,mobile_app
I00006854,C000067,2026-01-03 04:00:00,email_click,web
I00006855,C000067,2026-01-04 05:00:00,email_open,web
I00006856,C000067,2026-01-09 16:00:00,email_open,mobile_app
I00006857,C000067,2026-01-09 16:00:00,login,web
I00006858,C000067,2026-01-15 13:00:00,add_to_cart,web
I00006859,C000067,2026-01-16 03:00:00,page_view,mobile_app
I00006860,C000067,2026-01-20 22:00:00,page_view,mobile_app
I00006861,C000067,2026-01-21 06:00:00,email_open,web
I00006862,C000067,2026-01-22 20:00:00,add_to_cart,web
I00006863,C000067,2026-01-28 07:00:00,email_open,web
I00006864,C000067,2026-01-29 23:00:00,add_to_cart,mobile_app
I00006865,C000067,2026-02-03 09:00:00,page_view,web
I00006866,C000067,2026-02-05 22:00:00,login,mobile_app
I00006867,C000067,2026-02-07 18:00:00,page_view,web
I00006868,C000067,2026-02-08 15:00:00,email_open,web
I00006869,C000067,2026-02-08 14:00:00,login,web
I00006870,C000067,2026-02-12 20:00:00,page_view,mobile_app
I00006871,C000067,2026-02-15 08:00:00,page_view,mobile_app
I00006872,C000067,2026-02-16 18:00:00,page_view,mobile_app
I00006873,C000067,2026-02-17 10:00:00,page_view,web
I00006874,C000067,2026-02-23 13:00:00,login,mobile_app
I00006875,C000067,2026-02-23 19:00:00,page_view,web
I00006876,C000067,2026-02-25 08:00:00,add_to_cart,mobile_app
I00006877,C000067,2026-02-28 18:00:00,page_view,web
I00006878,C000067,2026-03-01 09:00:00,login,web
I00006879,C000067,2026-03-03 14:00:00,page_view,mobile_app
I00006880,C000067,2026-03-03 16:00:00,login,web
I00006881,C000067,2026-03-03 19:00:00,email_click,mobile_app
I00006882,C000067,2026-03-05 07:00:00,login,web
I00006883,C000067,2026-03-08 16:00:00,email_open,web
I00006884,C000067,2026-03-13 07:00:00,login,web
I00006885,C000067,2026-03-14 07:00:00,add_to_cart,mobile_app
I00006886,C000067,2026-03-16 15:00:00,email_open,mobile_app
I00006887,C000067,2026-03-19 20:00:00,page_view,web
I00006888,C000067,2026-03-22 15:00:00,page_view,web
I00006889,C000067,2026-03-22 03:00:00,login,web
I00006890,C000067,2026-03-24 14:00:00,add_to_cart,mobile_app
I00006891,C000067,2026-03-30 20:00:00,login,web
I00006892,C000067,2026-03-31 04:00:00,page_view,web
I00006893,C000067,2026-04-08 15:00:00,login,mobile_app
I00006894,C000067,2026-04-11 03:00:00,page_view,web
I00006895,C000067,2026-04-13 10:00:00,email_click,mobile_app
I00006896,C000067,2026-04-16 23:00:00,page_view,mobile_app
I00006897,C000067,2026-04-21 17:00:00,add_to_cart,mobile_app
I00006898,C000067,2026-04-21 20:00:00,add_to_cart,web
I00006899,C000067,2026-04-26 00:00:00,page_view,mobile_app
I00006900,C000067,2026-04-29 00:00:00,login,mobile_app
I00006901,C000067,2026-05-01 19:00:00,email_open,mobile_app
I00006902,C000067,2026-05-01 17:00:00,email_open,mobile_app
I00006903,C000067,2026-05-07 08:00:00,page_view,mobile_app
I00006904,C000067,2026-05-08 22:00:00,add_to_cart,mobile_app
I00006905,C000067,2026-05-09 06:00:00,login,email
I00006906,C000067,2026-05-10 05:00:00,page_view,mobile_app
I00006907,C000067,2026-05-10 09:00:00,login,mobile_app
I00006908,C000067,2026-05-13 17:00:00,email_click,mobile_app
I00006909,C000067,2026-05-13 00:00:00,add_to_cart,web
I00006910,C000067,2026-05-14 23:00:00,login,web
I00006911,C000067,2026-05-15 09:00:00,login,mobile_app
I00006912,C000067,2026-05-21 00:00:00,add_to_cart,web
I00006913,C000067,2026-05-21 20:00:00,add_to_cart,mobile_app
I00006914,C000067,2026-05-22 12:00:00,email_click,web
I00006915,C000067,2026-05-23 00:00:00,login,web
I00006916,C000067,2026-05-29 20:00:00,page_view,web
I00006917,C000067,2026-05-30 00:00:00,page_view,mobile_app
I00006918,C000067,2026-06-08 09:00:00,page_view,mobile_app
I00006919,C000067,2026-06-09 16:00:00,page_view,mobile_app
I00006920,C000067,2026-06-14 14:00:00,page_view,web
I00006921,C000067,2026-06-19 17:00:00,page_view,web
I00006922,C000067,2026-06-21 23:00:00,page_view,mobile_app
I00006923,C000067,2026-06-24 14:00:00,add_to_cart,web
I00006924,C000067,2026-06-27 10:00:00,add_to_cart,email
I00006925,C000067,2026-06-29 16:00:00,login,mobile_app
I00006926,C000068,2024-01-12 14:00:00,login,mobile_app
I00006927,C000068,2024-01-14 02:00:00,page_view,mobile_app
I00006928,C000068,2024-01-16 03:00:00,page_view,mobile_app
I00006929,C000068,2024-01-19 03:00:00,login,mobile_app
I00006930,C000068,2024-01-21 05:00:00,login,email
I00006931,C000068,2024-01-31 20:00:00,page_view,web
I00006932,C000068,2024-02-08 06:00:00,email_open,web
I00006933,C000068,2024-02-11 12:00:00,page_view,web
I00006934,C000068,2024-02-16 04:00:00,email_open,web
I00006935,C000068,2024-02-24 06:00:00,email_open,web
I00006936,C000068,2024-02-25 03:00:00,add_to_cart,web
I00006937,C000068,2024-02-27 20:00:00,login,mobile_app
I00006938,C000068,2024-02-28 08:00:00,page_view,web
I00006939,C000068,2024-03-07 08:00:00,page_view,mobile_app
I00006940,C000068,2024-03-20 17:00:00,page_view,web
I00006941,C000068,2024-03-22 14:00:00,page_view,mobile_app
I00006942,C000068,2024-03-25 09:00:00,login,mobile_app
I00006943,C000068,2024-03-28 12:00:00,page_view,web
I00006944,C000068,2024-03-31 18:00:00,login,mobile_app
I00006945,C000068,2024-04-03 15:00:00,email_open,mobile_app
I00006946,C000068,2024-04-06 01:00:00,email_open,web
I00006947,C000068,2024-04-08 11:00:00,login,web
I00006948,C000068,2024-04-14 12:00:00,page_view,web
I00006949,C000068,2024-04-16 02:00:00,login,mobile_app
I00006950,C000068,2024-04-20 08:00:00,page_view,web
I00006951,C000068,2024-04-21 18:00:00,page_view,web
I00006952,C000068,2024-04-29 07:00:00,email_open,web
I00006953,C000068,2024-05-01 23:00:00,add_to_cart,web
I00006954,C000068,2024-05-15 05:00:00,login,web
I00006955,C000068,2024-05-19 21:00:00,page_view,mobile_app
I00006956,C000068,2024-05-24 19:00:00,email_open,web
I00006957,C000068,2024-05-25 07:00:00,add_to_cart,mobile_app
I00006958,C000068,2024-05-28 21:00:00,add_to_cart,web
I00006959,C000068,2024-05-31 21:00:00,page_view,web
I00006960,C000068,2024-06-06 20:00:00,page_view,web
I00006961,C000068,2024-06-20 11:00:00,page_view,web
I00006962,C000068,2024-06-20 19:00:00,login,web
I00006963,C000068,2024-06-22 05:00:00,page_view,web
I00006964,C000068,2024-07-02 23:00:00,page_view,web
I00006965,C000068,2024-07-03 21:00:00,email_open,web
I00006966,C000068,2024-07-03 04:00:00,login,email
I00006967,C000068,2024-07-06 10:00:00,page_view,web
I00006968,C000068,2024-07-08 21:00:00,login,mobile_app
I00006969,C000068,2024-07-12 21:00:00,email_click,mobile_app
I00006970,C000068,2024-07-14 09:00:00,email_open,mobile_app
I00006971,C000068,2024-07-18 08:00:00,add_to_cart,mobile_app
I00006972,C000068,2024-07-20 21:00:00,page_view,web
I00006973,C000068,2024-07-21 03:00:00,add_to_cart,web
I00006974,C000068,2024-07-22 05:00:00,login,web
I00006975,C000068,2024-07-22 10:00:00,login,mobile_app
I00006976,C000068,2024-07-26 11:00:00,page_view,email
I00006977,C000068,2024-07-27 04:00:00,page_view,mobile_app
I00006978,C000068,2024-07-28 12:00:00,email_open,web
I00006979,C000068,2024-07-29 05:00:00,add_to_cart,web
I00006980,C000068,2024-08-03 04:00:00,email_click,email
I00006981,C000068,2024-08-04 09:00:00,page_view,web
I00006982,C000068,2024-08-05 10:00:00,page_view,mobile_app
I00006983,C000068,2024-08-08 07:00:00,login,web
I00006984,C000068,2024-08-15 08:00:00,login,mobile_app
I00006985,C000068,2024-08-20 18:00:00,add_to_cart,mobile_app
I00006986,C000068,2024-08-22 13:00:00,page_view,mobile_app
I00006987,C000068,2024-08-23 21:00:00,login,web
I00006988,C000068,2024-08-23 05:00:00,page_view,web
I00006989,C000068,2024-08-24 07:00:00,email_open,web
I00006990,C000068,2024-09-01 05:00:00,page_view,email
I00006991,C000068,2024-09-01 11:00:00,email_click,email
I00006992,C000068,2024-09-02 03:00:00,page_view,web
I00006993,C000068,2024-09-03 04:00:00,login,web
I00006994,C000068,2024-09-04 23:00:00,page_view,web
I00006995,C000068,2024-09-09 17:00:00,page_view,email
I00006996,C000068,2024-09-18 09:00:00,login,mobile_app
I00006997,C000068,2024-09-21 12:00:00,add_to_cart,mobile_app
I00006998,C000068,2024-09-24 12:00:00,login,mobile_app
I00006999,C000068,2024-09-26 03:00:00,add_to_cart,web
I00007000,C000068,2024-09-28 07:00:00,page_view,web
I00007001,C000068,2024-10-01 12:00:00,email_click,email
I00007002,C000068,2024-10-04 02:00:00,login,web
I00007003,C000068,2024-10-05 13:00:00,add_to_cart,web
I00007004,C000068,2024-10-08 01:00:00,add_to_cart,mobile_app
I00007005,C000068,2024-10-14 19:00:00,email_open,mobile_app
I00007006,C000068,2024-10-15 12:00:00,page_view,email
I00007007,C000068,2024-10-20 20:00:00,page_view,web
I00007008,C000068,2024-10-21 23:00:00,login,email
I00007009,C000068,2024-10-22 13:00:00,page_view,mobile_app
I00007010,C000068,2024-10-24 14:00:00,login,web
I00007011,C000068,2024-10-25 06:00:00,page_view,web
I00007012,C000068,2024-10-26 08:00:00,page_view,web
I00007013,C000068,2024-11-03 05:00:00,login,mobile_app
I00007014,C000068,2024-11-06 13:00:00,email_open,web
I00007015,C000068,2024-11-11 07:00:00,email_open,web
I00007016,C000068,2024-11-13 17:00:00,login,mobile_app
I00007017,C000068,2024-11-16 18:00:00,add_to_cart,mobile_app
I00007018,C000068,2024-11-26 06:00:00,page_view,mobile_app
I00007019,C000068,2024-11-26 00:00:00,add_to_cart,email
I00007020,C000068,2024-11-27 16:00:00,email_open,web
I00007021,C000068,2024-11-30 02:00:00,email_open,web
I00007022,C000068,2024-12-04 17:00:00,page_view,web
I00007023,C000068,2024-12-08 05:00:00,page_view,web
I00007024,C000068,2024-12-09 21:00:00,page_view,mobile_app
I00007025,C000068,2024-12-10 00:00:00,email_open,mobile_app
I00007026,C000068,2024-12-15 01:00:00,page_view,mobile_app
I00007027,C000068,2024-12-17 07:00:00,page_view,mobile_app
I00007028,C000068,2024-12-18 11:00:00,email_open,web
I00007029,C000068,2024-12-20 13:00:00,add_to_cart,web
I00007030,C000068,2024-12-22 19:00:00,page_view,web
I00007031,C000068,2024-12-25 07:00:00,login,mobile_app
I00007032,C000068,2024-12-26 09:00:00,page_view,mobile_app
I00007033,C000068,2024-12-30 16:00:00,page_view,mobile_app
I00007034,C000068,2025-01-01 06:00:00,email_open,web
I00007035,C000068,2025-01-02 10:00:00,email_open,web
I00007036,C000068,2025-01-05 06:00:00,page_view,mobile_app
I00007037,C000068,2025-01-07 06:00:00,login,web
I00007038,C000068,2025-01-10 08:00:00,email_open,email
I00007039,C000068,2025-01-11 11:00:00,add_to_cart,web
I00007040,C000068,2025-01-25 10:00:00,email_open,web
I00007041,C000068,2025-01-30 07:00:00,page_view,web
I00007042,C000068,2025-02-03 10:00:00,login,web
I00007043,C000068,2025-02-03 07:00:00,add_to_cart,web
I00007044,C000068,2025-02-05 03:00:00,page_view,mobile_app
I00007045,C000068,2025-02-06 22:00:00,email_open,mobile_app
I00007046,C000068,2025-02-06 23:00:00,email_click,web
I00007047,C000068,2025-02-08 13:00:00,email_open,web
I00007048,C000068,2025-02-15 16:00:00,email_click,web
I00007049,C000068,2025-02-15 06:00:00,page_view,web
I00007050,C000068,2025-02-19 02:00:00,page_view,web
I00007051,C000068,2025-02-25 15:00:00,login,mobile_app
I00007052,C000068,2025-03-02 20:00:00,page_view,mobile_app
I00007053,C000068,2025-03-05 13:00:00,page_view,web
I00007054,C000068,2025-03-07 18:00:00,page_view,web
I00007055,C000068,2025-03-10 14:00:00,page_view,mobile_app
I00007056,C000068,2025-03-11 00:00:00,add_to_cart,web
I00007057,C000068,2025-03-12 05:00:00,email_open,mobile_app
I00007058,C000068,2025-03-13 09:00:00,email_click,web
I00007059,C000068,2025-03-13 22:00:00,email_open,web
I00007060,C000068,2025-03-16 08:00:00,login,web
I00007061,C000068,2025-03-18 03:00:00,login,mobile_app
I00007062,C000068,2025-03-24 17:00:00,page_view,mobile_app
I00007063,C000068,2025-03-30 08:00:00,page_view,web
I00007064,C000068,2025-03-30 13:00:00,email_open,web
I00007065,C000068,2025-04-06 07:00:00,page_view,web
I00007066,C000068,2025-04-06 10:00:00,add_to_cart,mobile_app
I00007067,C000068,2025-04-08 21:00:00,email_open,web
I00007068,C000068,2025-04-10 01:00:00,login,mobile_app
I00007069,C000068,2025-04-17 01:00:00,page_view,web
I00007070,C000068,2025-04-21 19:00:00,email_open,web
I00007071,C000068,2025-04-24 23:00:00,page_view,web
I00007072,C000068,2025-04-25 15:00:00,email_click,mobile_app
I00007073,C000068,2025-04-28 12:00:00,email_click,web
I00007074,C000068,2025-04-29 01:00:00,page_view,email
I00007075,C000068,2025-04-29 19:00:00,add_to_cart,mobile_app
I00007076,C000068,2025-05-05 10:00:00,login,mobile_app
I00007077,C000068,2025-05-08 18:00:00,add_to_cart,mobile_app
I00007078,C000068,2025-05-11 07:00:00,page_view,web
I00007079,C000068,2025-05-13 17:00:00,page_view,web
I00007080,C000068,2025-05-18 18:00:00,page_view,web
I00007081,C000068,2025-05-29 16:00:00,page_view,email
I00007082,C000068,2025-05-30 17:00:00,page_view,web
I00007083,C000068,2025-06-14 15:00:00,email_click,mobile_app
I00007084,C000068,2025-06-14 23:00:00,login,mobile_app
I00007085,C000068,2025-06-15 18:00:00,email_click,web
I00007086,C000068,2025-06-15 21:00:00,email_open,mobile_app
I00007087,C000068,2025-06-17 09:00:00,login,web
I00007088,C000068,2025-06-20 08:00:00,email_open,web
I00007089,C000068,2025-06-25 05:00:00,add_to_cart,mobile_app
I00007090,C000068,2025-06-25 21:00:00,page_view,mobile_app
I00007091,C000068,2025-07-01 06:00:00,page_view,web
I00007092,C000068,2025-07-02 15:00:00,email_open,web
I00007093,C000068,2025-07-06 02:00:00,page_view,email
I00007094,C000068,2025-07-07 06:00:00,login,mobile_app
I00007095,C000068,2025-07-23 22:00:00,page_view,email
I00007096,C000068,2025-07-28 23:00:00,add_to_cart,web
I00007097,C000068,2025-08-02 11:00:00,login,email
I00007098,C000068,2025-08-06 08:00:00,add_to_cart,web
I00007099,C000068,2025-08-12 13:00:00,page_view,web
I00007100,C000068,2025-08-13 16:00:00,page_view,web
I00007101,C000068,2025-08-15 17:00:00,login,mobile_app
I00007102,C000068,2025-08-18 00:00:00,page_view,web
I00007103,C000068,2025-08-27 08:00:00,page_view,web
I00007104,C000068,2025-08-31 23:00:00,page_view,mobile_app
I00007105,C000068,2025-09-02 05:00:00,email_click,web
I00007106,C000068,2025-09-08 20:00:00,add_to_cart,web
I00007107,C000068,2025-09-13 00:00:00,login,web
I00007108,C000068,2025-09-15 00:00:00,page_view,web
I00007109,C000068,2025-09-15 01:00:00,login,mobile_app
I00007110,C000068,2025-09-15 05:00:00,email_open,web
I00007111,C000068,2025-09-20 12:00:00,page_view,web
I00007112,C000068,2025-09-22 18:00:00,add_to_cart,mobile_app
I00007113,C000068,2025-09-25 14:00:00,email_open,web
I00007114,C000068,2025-09-27 15:00:00,login,mobile_app
I00007115,C000068,2025-10-02 20:00:00,email_click,web
I00007116,C000068,2025-10-02 15:00:00,add_to_cart,mobile_app
I00007117,C000068,2025-10-05 19:00:00,email_click,web
I00007118,C000068,2025-10-05 09:00:00,email_open,mobile_app
I00007119,C000068,2025-10-06 03:00:00,login,web
I00007120,C000068,2025-10-08 08:00:00,page_view,web
I00007121,C000068,2025-10-09 06:00:00,email_open,mobile_app
I00007122,C000068,2025-10-09 10:00:00,page_view,mobile_app
I00007123,C000068,2025-10-10 08:00:00,login,web
I00007124,C000068,2025-10-14 04:00:00,page_view,mobile_app
I00007125,C000068,2025-10-18 21:00:00,email_open,web
I00007126,C000068,2025-10-22 08:00:00,email_open,mobile_app
I00007127,C000068,2025-10-22 02:00:00,page_view,web
I00007128,C000068,2025-10-28 07:00:00,add_to_cart,email
I00007129,C000068,2025-11-04 02:00:00,page_view,email
I00007130,C000068,2025-11-05 06:00:00,email_open,mobile_app
I00007131,C000068,2025-11-10 03:00:00,add_to_cart,web
I00007132,C000068,2025-11-11 03:00:00,add_to_cart,web
I00007133,C000068,2025-11-13 07:00:00,add_to_cart,web
I00007134,C000068,2025-11-14 15:00:00,login,mobile_app
I00007135,C000068,2025-11-15 07:00:00,page_view,mobile_app
I00007136,C000068,2025-11-16 14:00:00,page_view,mobile_app
I00007137,C000068,2025-11-18 23:00:00,login,web
I00007138,C000068,2025-11-21 10:00:00,email_open,web
I00007139,C000068,2025-11-23 11:00:00,login,mobile_app
I00007140,C000068,2025-11-27 17:00:00,login,web
I00007141,C000068,2025-11-29 23:00:00,page_view,mobile_app
I00007142,C000068,2025-11-30 02:00:00,email_open,mobile_app
I00007143,C000068,2025-12-05 09:00:00,login,mobile_app
I00007144,C000068,2025-12-12 08:00:00,add_to_cart,web
I00007145,C000068,2025-12-14 04:00:00,page_view,mobile_app
I00007146,C000068,2025-12-16 14:00:00,login,web
I00007147,C000068,2025-12-17 06:00:00,email_open,mobile_app
I00007148,C000068,2025-12-18 16:00:00,login,mobile_app
I00007149,C000068,2025-12-22 20:00:00,add_to_cart,web
I00007150,C000068,2025-12-26 05:00:00,add_to_cart,web
I00007151,C000068,2025-12-26 15:00:00,login,web
I00007152,C000068,2025-12-30 13:00:00,login,web
I00007153,C000068,2025-12-30 00:00:00,page_view,web
I00007154,C000068,2026-01-05 04:00:00,page_view,mobile_app
I00007155,C000068,2026-01-10 14:00:00,email_click,mobile_app
I00007156,C000068,2026-01-10 21:00:00,add_to_cart,web
I00007157,C000068,2026-01-14 16:00:00,login,mobile_app
I00007158,C000068,2026-01-17 10:00:00,page_view,mobile_app
I00007159,C000068,2026-01-25 10:00:00,page_view,mobile_app
I00007160,C000068,2026-01-26 15:00:00,email_open,web
I00007161,C000068,2026-01-29 10:00:00,login,email
I00007162,C000068,2026-02-02 23:00:00,login,web
I00007163,C000068,2026-02-03 07:00:00,page_view,web
I00007164,C000068,2026-02-05 16:00:00,login,web
I00007165,C000068,2026-02-07 13:00:00,page_view,web
I00007166,C000068,2026-02-07 22:00:00,page_view,mobile_app
I00007167,C000068,2026-02-16 02:00:00,page_view,mobile_app
I00007168,C000068,2026-02-17 17:00:00,page_view,web
I00007169,C000068,2026-02-23 07:00:00,login,mobile_app
I00007170,C000068,2026-03-05 15:00:00,login,web
I00007171,C000068,2026-03-07 06:00:00,email_open,mobile_app
I00007172,C000068,2026-03-13 01:00:00,email_open,email
I00007173,C000068,2026-03-28 16:00:00,login,web
I00007174,C000068,2026-03-30 12:00:00,add_to_cart,mobile_app
I00007175,C000068,2026-04-08 08:00:00,add_to_cart,web
I00007176,C000069,2024-08-13 17:00:00,add_to_cart,mobile_app
I00007177,C000069,2024-08-16 02:00:00,add_to_cart,web
I00007178,C000069,2024-08-30 22:00:00,page_view,web
I00007179,C000069,2024-09-18 15:00:00,email_click,mobile_app
I00007180,C000069,2024-09-22 18:00:00,page_view,mobile_app
I00007181,C000069,2024-09-23 04:00:00,page_view,email
I00007182,C000069,2024-10-26 16:00:00,email_open,email
I00007183,C000069,2024-11-02 00:00:00,page_view,web
I00007184,C000069,2024-11-23 03:00:00,page_view,email
I00007185,C000069,2024-11-27 13:00:00,page_view,mobile_app
I00007186,C000069,2025-01-04 17:00:00,page_view,email
I00007187,C000069,2025-01-07 15:00:00,page_view,web
I00007188,C000069,2025-04-12 04:00:00,page_view,web
I00007189,C000069,2025-04-19 05:00:00,login,web
I00007190,C000069,2025-04-27 10:00:00,login,mobile_app
I00007191,C000069,2025-05-10 18:00:00,email_open,email
I00007192,C000069,2025-05-10 08:00:00,login,web
I00007193,C000069,2025-07-03 23:00:00,add_to_cart,web
I00007194,C000069,2025-07-20 13:00:00,email_click,web
I00007195,C000069,2025-08-18 20:00:00,login,email
I00007196,C000069,2025-09-09 03:00:00,page_view,email
I00007197,C000069,2025-09-10 01:00:00,login,mobile_app
I00007198,C000069,2025-09-18 12:00:00,page_view,email
I00007199,C000069,2025-09-18 05:00:00,add_to_cart,email
I00007200,C000069,2025-09-19 00:00:00,page_view,mobile_app
