order_id,customer_id,order_date,product_id,quantity,amount,discount,status
O00001301,C000073,2024-11-09 19:00:00,P00030,3,33.42,0.0,completed
O00001302,C000073,2024-11-16 07:00:00,P00001,3,54.87,0.0,completed
O00001303,C000073,2024-11-22 02:00:00,P00032,1,12.85,0.1,completed
O00001304,C000073,2024-12-04 07:00:00,P00040,2,24.7,0.0,completed
O00001305,C000073,2025-01-03 08:00:00,P00050,1,50.25,0.0,completed
O00001306,C000073,2025-02-03 17:00:00,P00012,3,39.21,0.0,completed
O00001307,C000073,2025-02-07 06:00:00,P00049,1,44.42,0.0,completed
O00001308,C000073,2025-02-23 08:00:00,P00014,1,10.24,0.0,completed
O00001309,C000073,2025-03-13 07:00:00,P00022,2,37.5,0.2,completed
O00001310,C000073,2025-03-28 04:00:00,P00065,3,156.39,0.0,completed
O00001311,C000073,2025-04-06 08:00:00,P00017,1,4.97,0.0,completed
O00001312,C000073,2025-04-25 13:00:00,P00031,1,4.44,0.1,completed
O00001313,C000073,2025-05-04 18:00:00,P00074,3,40.36,0.1,completed
O00001314,C000074,2024-02-09 15:00:00,P00022,2,42.19,0.1,completed
O00001315,C000074,2024-02-09 14:00:00,P00027,3,44.47,0.2,completed
O00001316,C000074,2024-02-11 05:00:00,P00079,2,69.89,0.1,completed
O00001317,C000074,2024-02-11 14:00:00,P00067,3,37.74,0.0,completed
O00001318,C000074,2024-02-21 03:00:00,P00008,1,11.39,0.2,completed
O00001319,C000074,2024-03-04 20:00:00,P00058,2,43.42,0.0,completed
O00001320,C000074,2024-03-05 19:00:00,P00052,2,24.28,0.0,completed
O00001321,C000074,2024-03-11 18:00:00,P00011,2,37.44,0.0,completed
O00001322,C000074,2024-03-19 20:00:00,P00015,3,32.7,0.0,completed
O00001323,C000074,2024-03-21 13:00:00,P00039,1,16.66,0.2,completed
O00001324,C000074,2024-03-21 18:00:00,P00057,2,112.1,0.0,completed
O00001325,C000074,2024-03-22 17:00:00,P00036,3,45.27,0.0,completed
O00001326,C000074,2024-03-24 12:00:00,P00043,2,13.79,0.2,completed
O00001327,C000074,2024-04-10 21:00:00,P00047,1,22.79,0.2,completed
O00001328,C000074,2024-04-12 13:00:00,P00005,3,67.71,0.0,completed
O00001329,C000074,2024-04-12 00:00:00,P00019,3,45.9,0.1,completed
O00001330,C000074,2024-04-17 06:00:00,P00071,1,19.45,0.1,completed
O00001331,C000074,2024-05-03 06:00:00,P00033,3,38.28,0.2,completed
O00001332,C000074,2024-05-10 20:00:00,P00066,2,13.37,0.1,completed
O00001333,C000074,2024-05-10 05:00:00,P00071,2,43.22,0.0,completed
O00001334,C000074,2024-05-15 11:00:00,P00076,2,101.62,0.2,completed
O00001335,C000074,2024-05-25 15:00:00,P00040,2,24.7,0.0,completed
O00001336,C000074,2024-05-27 08:00:00,P00008,3,34.18,0.2,completed
O00001337,C000074,2024-05-30 09:00:00,P00043,2,17.24,0.0,completed
O00001338,C000074,2024-06-03 08:00:00,P00003,2,38.66,0.2,completed
O00001339,C000074,2024-06-08 08:00:00,P00016,2,25.54,0.0,completed
O00001340,C000074,2024-06-18 12:00:00,P00054,2,18.26,0.0,completed
O00001341,C000074,2024-06-27 16:00:00,P00002,2,65.08,0.0,completed
O00001342,C000074,2024-07-18 21:00:00,P00007,3,144.8,0.1,completed
O00001343,C000074,2024-07-26 17:00:00,P00079,1,38.83,0.0,completed
O00001344,C000074,2024-07-30 12:00:00,P00044,1,30.0,0.2,completed
O00001345,C000074,2024-08-16 15:00:00,P00041,2,32.06,0.1,completed
O00001346,C000074,2024-08-16 23:00:00,P00030,3,26.74,0.2,completed
O00001347,C000074,2024-08-21 22:00:00,P00005,1,22.57,0.0,completed
O00001348,C000074,2024-08-22 22:00:00,P00030,3,33.42,0.0,completed
O00001349,C000074,2024-08-30 17:00:00,P00022,1,21.1,0.1,completed
O00001350,C000074,2024-09-10 14:00:00,P00061,2,33.9,0.0,completed
O00001351,C000074,2024-09-17 18:00:00,P00039,2,41.64,0.0,cancelled
O00001352,C000074,2024-10-01 18:00:00,P00073,3,63.93,0.0,refunded
O00001353,C000074,2024-10-05 07:00:00,P00057,1,50.44,0.1,completed
O00001354,C000074,2024-10-07 12:00:00,P00077,1,43.29,0.0,completed
O00001355,C000074,2024-10-21 22:00:00,P00011,2,37.44,0.0,completed
O00001356,C000074,2024-10-27 01:00:00,P00039,3,62.46,0.0,completed
O00001357,C000074,2024-10-27 06:00:00,P00023,1,31.27,0.0,completed
O00001358,C000074,2024-11-08 00:00:00,P00018,3,37.32,0.0,completed
O00001359,C000074,2024-11-11 19:00:00,P00071,3,64.83,0.0,completed
O00001360,C000074,2024-11-16 05:00:00,P00049,3,133.26,0.0,completed
O00001361,C000074,2024-11-20 13:00:00,P00031,1,4.93,0.0,completed
O00001362,C000074,2024-11-22 23:00:00,P00012,2,26.14,0.0,completed
O00001363,C000074,2024-12-02 09:00:00,P00068,2,73.86,0.0,completed
O00001364,C000074,2024-12-04 21:00:00,P00075,1,24.25,0.0,completed
O00001365,C000074,2024-12-12 04:00:00,P00016,2,25.54,0.0,completed
O00001366,C000074,2024-12-20 23:00:00,P00015,3,29.43,0.1,completed
O00001367,C000074,2024-12-23 08:00:00,P00004,3,44.4,0.2,completed
O00001368,C000074,2024-12-29 04:00:00,P00002,3,97.62,0.0,completed
O00001369,C000074,2025-01-07 08:00:00,P00058,1,19.54,0.1,completed
O00001370,C000074,2025-02-07 18:00:00,P00022,2,37.5,0.2,completed
O00001371,C000074,2025-02-10 19:00:00,P00038,2,89.06,0.0,completed
O00001372,C000074,2025-02-12 02:00:00,P00003,2,43.49,0.1,completed
O00001373,C000074,2025-02-13 17:00:00,P00044,1,37.5,0.0,completed
O00001374,C000074,2025-02-18 05:00:00,P00008,1,12.82,0.1,completed
O00001375,C000074,2025-02-24 03:00:00,P00026,2,44.5,0.2,completed
O00001376,C000074,2025-03-05 20:00:00,P00063,3,77.28,0.0,completed
O00001377,C000074,2025-03-15 21:00:00,P00072,2,9.08,0.0,completed
O00001378,C000074,2025-03-23 18:00:00,P00013,1,19.71,0.0,refunded
O00001379,C000074,2025-03-23 21:00:00,P00012,2,26.14,0.0,completed
O00001380,C000074,2025-03-25 03:00:00,P00005,3,67.71,0.0,completed
O00001381,C000074,2025-03-30 04:00:00,P00005,2,45.14,0.0,completed
O00001382,C000074,2025-04-03 02:00:00,P00067,2,20.13,0.2,completed
O00001383,C000074,2025-04-10 20:00:00,P00077,3,116.88,0.1,completed
O00001384,C000074,2025-05-01 21:00:00,P00032,1,14.28,0.0,completed
O00001385,C000074,2025-05-05 08:00:00,P00073,1,21.31,0.0,completed
O00001386,C000074,2025-05-06 21:00:00,P00059,2,21.47,0.2,completed
O00001387,C000074,2025-05-26 11:00:00,P00030,3,33.42,0.0,completed
O00001388,C000074,2025-05-29 04:00:00,P00062,3,96.99,0.0,completed
O00001389,C000074,2025-05-31 18:00:00,P00003,3,72.48,0.0,completed
O00001390,C000074,2025-06-01 23:00:00,P00065,2,104.26,0.0,completed
O00001391,C000074,2025-06-11 20:00:00,P00030,2,22.28,0.0,completed
O00001392,C000074,2025-06-21 19:00:00,P00029,1,24.16,0.1,completed
O00001393,C000074,2025-07-04 09:00:00,P00001,1,18.29,0.0,completed
O00001394,C000074,2025-07-21 16:00:00,P00001,3,54.87,0.0,completed
O00001395,C000074,2025-08-13 07:00:00,P00042,3,116.91,0.0,completed
O00001396,C000074,2025-08-17 07:00:00,P00043,3,25.86,0.0,completed
O00001397,C000074,2025-09-02 11:00:00,P00066,2,14.86,0.0,completed
O00001398,C000074,2025-09-02 21:00:00,P00021,2,14.54,0.2,completed
O00001399,C000074,2025-09-07 04:00:00,P00025,2,54.68,0.0,completed
O00001400,C000074,2025-09-08 07:00:00,P00078,2,33.26,0.1,completed
O00001401,C000074,2025-09-12 17:00:00,P00052,3,32.78,0.1,completed
O00001402,C000074,2025-09-19 05:00:00,P00016,1,10.22,0.2,completed
O00001403,C000074,2025-10-05 23:00:00,P00029,2,42.94,0.2,completed
O00001404,C000074,2025-10-17 07:00:00,P00064,2,24.04,0.0,completed
O00001405,C000074,2025-10-21 00:00:00,P00049,1,35.54,0.2,refunded
O00001406,C000074,2025-11-04 01:00:00,P00064,3,32.45,0.1,completed
O00001407,C000074,2025-11-07 10:00:00,P00036,3,45.27,0.0,completed
O00001408,C000074,2025-11-17 09:00:00,P00005,2,45.14,0.0,completed
O00001409,C000074,2025-11-19 07:00:00,P00052,1,9.71,0.2,completed
O00001410,C000074,2025-11-21 07:00:00,P00010,3,41.93,0.2,completed
O00001411,C000074,2025-12-15 20:00:00,P00049,2,88.84,0.0,completed
O00001412,C000074,2025-12-21 16:00:00,P00034,1,21.06,0.2,completed
O00001413,C000074,2025-12-22 16:00:00,P00007,2,85.81,0.2,completed
O00001414,C000074,2026-01-03 00:00:00,P00031,1,4.44,0.1,refunded
O00001415,C000074,2026-01-09 13:00:00,P00042,2,77.94,0.0,completed
O00001416,C000074,2026-01-13 13:00:00,P00074,3,35.88,0.2,completed
O00001417,C000074,2026-01-13 19:00:00,P00000,2,81.95,0.1,completed
O00001418,C000074,2026-01-24 07:00:00,P00072,3,13.62,0.0,completed
O00001419,C000074,2026-01-26 05:00:00,P00079,1,34.95,0.1,completed
O00001420,C000074,2026-01-26 15:00:00,P00040,3,37.05,0.0,completed
O00001421,C000074,2026-01-31 02:00:00,P00023,1,31.27,0.0,completed
O00001422,C000074,2026-02-02 20:00:00,P00007,3,160.89,0.0,completed
O00001423,C000074,2026-02-17 07:00:00,P00050,2,100.5,0.0,completed
O00001424,C000074,2026-02-28 04:00:00,P00068,2,59.09,0.2,completed
O00001425,C000074,2026-03-02 16:00:00,P00028,1,13.47,0.1,cancelled
O00001426,C000074,2026-03-11 08:00:00,P00048,2,71.5,0.0,completed
O00001427,C000074,2026-03-16 10:00:00,P00058,1,21.71,0.0,completed
O00001428,C000074,2026-03-28 06:00:00,P00029,1,26.84,0.0,completed
O00001429,C000074,2026-04-07 14:00:00,P00001,1,18.29,0.0,cancelled
O00001430,C000074,2026-04-08 11:00:00,P00005,3,67.71,0.0,completed
O00001431,C000074,2026-04-18 06:00:00,P00063,1,25.76,0.0,completed
O00001432,C000074,2026-04-23 04:00:00,P00017,2,9.94,0.0,cancelled
O00001433,C000074,2026-05-05 01:00:00,P00035,1,22.95,0.1,completed
O00001434,C000074,2026-05-31 18:00:00,P00079,1,31.06,0.2,completed
O00001435,C000074,2026-06-21 04:00:00,P00076,2,127.02,0.0,completed
O00001436,C000074,2026-06-22 03:00:00,P00058,3,52.1,0.2,completed
O00001437,C000074,2026-06-22 23:00:00,P00053,3,106.62,0.1,completed
O00001438,C000074,2026-06-22 04:00:00,P00067,3,33.97,0.1,completed
O00001439,C000074,2026-06-29 13:00:00,P00027,2,37.06,0.0,completed
O00001440,C000075,2024-04-29 13:00:00,P00036,1,15.09,0.0,refunded
O00001441,C000075,2024-06-23 18:00:00,P00001,2,32.92,0.1,completed
O00001442,C000075,2024-06-27 07:00:00,P00078,3,44.35,0.2,completed
O00001443,C000075,2024-08-15 02:00:00,P00078,3,55.44,0.0,completed
O00001444,C000075,2024-09-26 18:00:00,P00036,1,15.09,0.0,completed
O00001445,C000075,2025-01-02 17:00:00,P00037,3,75.36,0.0,completed
O00001446,C000075,2025-02-20 22:00:00,P00066,3,22.29,0.0,completed
O00001447,C000076,2024-05-11 17:00:00,P00012,3,39.21,0.0,completed
O00001448,C000077,2025-04-12 19:00:00,P00049,2,71.07,0.2,completed
O00001449,C000078,2025-01-06 22:00:00,P00008,1,11.39,0.2,completed
O00001450,C000079,2025-02-24 19:00:00,P00049,3,106.61,0.2,completed
O00001451,C000079,2025-06-10 04:00:00,P00078,2,36.96,0.0,completed
O00001452,C000080,2024-12-05 22:00:00,P00025,3,82.02,0.0,completed
O00001453,C000080,2024-12-14 16:00:00,P00016,2,20.43,0.2,completed
O00001454,C000081,2024-06-16 03:00:00,P00016,2,25.54,0.0,completed
O00001455,C000081,2025-09-04 03:00:00,P00048,3,107.25,0.0,completed
O00001456,C000082,2025-09-05 20:00:00,P00044,3,101.25,0.1,completed
O00001457,C000082,2025-09-07 12:00:00,P00056,1,22.05,0.0,completed
O00001458,C000082,2026-01-04 21:00:00,P00022,3,63.29,0.1,completed
O00001459,C000082,2026-03-09 21:00:00,P00051,2,76.14,0.1,completed
O00001460,C000082,2026-04-25 17:00:00,P00030,1,10.03,0.1,completed
O00001461,C000082,2026-05-19 04:00:00,P00012,2,23.53,0.1,completed
O00001462,C000082,2026-06-25 08:00:00,P00005,3,67.71,0.0,completed
O00001463,C000083,2024-03-15 00:00:00,P00007,3,160.89,0.0,completed
O00001464,C000083,2024-03-16 03:00:00,P00069,3,474.58,0.1,completed
O00001465,C000083,2024-03-18 10:00:00,P00063,3,77.28,0.0,completed
O00001466,C000083,2024-03-19 18:00:00,P00048,2,71.5,0.0,completed
O00001467,C000083,2024-04-18 19:00:00,P00052,1,12.14,0.0,completed
O00001468,C000083,2024-05-13 06:00:00,P00047,1,22.79,0.2,completed
O00001469,C000083,2024-06-04 13:00:00,P00023,1,31.27,0.0,completed
O00001470,C000083,2024-06-12 14:00:00,P00058,2,43.42,0.0,completed
O00001471,C000083,2024-06-29 11:00:00,P00010,1,15.72,0.1,completed
O00001472,C000083,2024-07-25 17:00:00,P00052,3,29.14,0.2,completed
O00001473,C000083,2024-08-14 01:00:00,P00050,2,100.5,0.0,completed
O00001474,C000083,2024-08-18 14:00:00,P00051,3,101.52,0.2,completed
O00001475,C000083,2024-09-15 09:00:00,P00069,3,527.31,0.0,completed
O00001476,C000083,2024-10-06 07:00:00,P00030,3,33.42,0.0,completed
O00001477,C000083,2024-10-21 10:00:00,P00026,2,55.62,0.0,completed
O00001478,C000083,2024-10-30 15:00:00,P00027,1,14.82,0.2,completed
O00001479,C000083,2024-11-01 14:00:00,P00012,2,20.91,0.2,completed
O00001480,C000083,2024-11-08 08:00:00,P00023,2,62.54,0.0,completed
O00001481,C000083,2024-11-24 17:00:00,P00063,3,77.28,0.0,completed
O00001482,C000083,2024-12-30 02:00:00,P00052,3,32.78,0.1,completed
O00001483,C000083,2025-02-21 14:00:00,P00069,3,527.31,0.0,completed
O00001484,C000083,2025-03-16 05:00:00,P00069,2,351.54,0.0,completed
O00001485,C000083,2025-03-31 16:00:00,P00029,1,26.84,0.0,completed
O00001486,C000083,2025-04-11 11:00:00,P00020,3,74.47,0.2,completed
O00001487,C000083,2025-04-17 00:00:00,P00055,3,30.63,0.0,completed
O00001488,C000083,2025-04-19 00:00:00,P00052,2,24.28,0.0,completed
O00001489,C000083,2025-05-04 05:00:00,P00078,3,55.44,0.0,completed
O00001490,C000083,2025-05-27 14:00:00,P00041,2,35.62,0.0,completed
O00001491,C000083,2025-06-02 07:00:00,P00050,3,135.68,0.1,completed
O00001492,C000083,2025-06-08 19:00:00,P00043,1,8.62,0.0,completed
O00001493,C000083,2025-06-09 16:00:00,P00008,2,28.48,0.0,completed
O00001494,C000083,2025-07-06 12:00:00,P00020,3,93.09,0.0,completed
O00001495,C000083,2025-07-08 07:00:00,P00031,2,9.86,0.0,completed
O00001496,C000083,2025-07-08 18:00:00,P00071,1,21.61,0.0,completed
O00001497,C000083,2025-07-21 11:00:00,P00013,1,17.74,0.1,completed
O00001498,C000083,2025-09-24 18:00:00,P00005,2,45.14,0.0,completed
O00001499,C000083,2025-10-07 17:00:00,P00015,3,32.7,0.0,completed
O00001500,C000083,2025-10-29 02:00:00,P00017,3,13.42,0.1,completed
O00001501,C000083,2025-11-16 09:00:00,P00063,3,69.55,0.1,completed
O00001502,C000084,2024-01-13 13:00:00,P00016,2,20.43,0.2,completed
O00001503,C000084,2024-02-02 14:00:00,P00007,1,42.9,0.2,completed
O00001504,C000084,2024-02-06 20:00:00,P00016,1,11.49,0.1,completed
O00001505,C000084,2024-03-10 03:00:00,P00006,1,32.08,0.0,completed
O00001506,C000084,2024-03-20 00:00:00,P00026,3,83.43,0.0,completed
O00001507,C000084,2024-03-30 14:00:00,P00051,1,42.3,0.0,completed
O00001508,C000084,2024-04-21 22:00:00,P00062,3,96.99,0.0,completed
O00001509,C000084,2024-04-30 01:00:00,P00063,1,23.18,0.1,completed
O00001510,C000084,2024-05-02 07:00:00,P00030,3,33.42,0.0,completed
O00001511,C000084,2024-05-19 10:00:00,P00022,2,46.88,0.0,completed
O00001512,C000084,2024-06-24 01:00:00,P00010,2,34.94,0.0,completed
O00001513,C000084,2024-07-10 02:00:00,P00075,1,24.25,0.0,completed
O00001514,C000084,2024-07-10 11:00:00,P00055,3,30.63,0.0,completed
O00001515,C000084,2024-07-29 10:00:00,P00032,2,28.56,0.0,completed
O00001516,C000084,2024-08-22 07:00:00,P00075,3,72.75,0.0,completed
O00001517,C000084,2024-09-28 11:00:00,P00000,1,40.98,0.1,completed
O00001518,C000084,2024-10-03 03:00:00,P00019,1,15.3,0.1,completed
O00001519,C000084,2024-10-18 10:00:00,P00056,1,22.05,0.0,refunded
O00001520,C000084,2024-10-22 04:00:00,P00074,1,13.46,0.1,completed
O00001521,C000084,2024-11-02 20:00:00,P00069,3,527.31,0.0,completed
O00001522,C000084,2024-12-03 13:00:00,P00016,2,22.99,0.1,completed
O00001523,C000084,2024-12-13 10:00:00,P00052,1,12.14,0.0,completed
O00001524,C000084,2024-12-23 16:00:00,P00015,2,19.62,0.1,completed
O00001525,C000084,2024-12-30 04:00:00,P00051,3,126.9,0.0,completed
O00001526,C000084,2025-01-08 23:00:00,P00024,2,39.76,0.0,completed
O00001527,C000084,2025-01-14 11:00:00,P00043,3,25.86,0.0,completed
O00001528,C000084,2025-01-29 20:00:00,P00057,3,168.15,0.0,completed
O00001529,C000084,2025-02-09 16:00:00,P00038,2,80.15,0.1,completed
O00001530,C000084,2025-02-27 18:00:00,P00048,1,35.75,0.0,completed
O00001531,C000084,2025-03-16 12:00:00,P00004,2,37.0,0.0,completed
O00001532,C000084,2025-03-30 03:00:00,P00068,3,110.79,0.0,completed
O00001533,C000084,2025-04-16 16:00:00,P00038,2,89.06,0.0,completed
O00001534,C000084,2025-04-22 01:00:00,P00055,3,30.63,0.0,completed
O00001535,C000084,2025-06-10 12:00:00,P00068,3,110.79,0.0,completed
O00001536,C000084,2025-06-14 13:00:00,P00049,3,106.61,0.2,completed
O00001537,C000084,2025-06-29 15:00:00,P00012,1,11.76,0.1,completed
O00001538,C000084,2025-07-04 12:00:00,P00009,1,26.9,0.2,completed
O00001539,C000084,2025-07-18 03:00:00,P00005,2,45.14,0.0,completed
O00001540,C000084,2025-08-04 18:00:00,P00056,3,52.92,0.2,completed
O00001541,C000084,2025-09-20 09:00:00,P00023,2,50.03,0.2,completed
O00001542,C000084,2025-09-21 18:00:00,P00010,3,47.17,0.1,completed
O00001543,C000084,2025-10-21 03:00:00,P00057,3,151.33,0.1,completed
O00001544,C000084,2025-10-31 16:00:00,P00004,3,55.5,0.0,completed
O00001545,C000084,2025-11-08 18:00:00,P00075,3,72.75,0.0,completed
O00001546,C000084,2025-11-11 04:00:00,P00077,2,86.58,0.0,completed
O00001547,C000084,2025-11-19 02:00:00,P00018,1,12.44,0.0,completed
O00001548,C000084,2025-12-03 04:00:00,P00019,2,34.0,0.0,completed
O00001549,C000084,2025-12-15 01:00:00,P00010,1,17.47,0.0,refunded
O00001550,C000084,2026-01-12 13:00:00,P00000,2,91.06,0.0,refunded
O00001551,C000084,2026-01-19 14:00:00,P00074,2,26.91,0.1,completed
O00001552,C000084,2026-02-03 03:00:00,P00065,3,156.39,0.0,completed
O00001553,C000084,2026-02-25 20:00:00,P00071,3,51.86,0.2,completed
O00001554,C000084,2026-03-22 18:00:00,P00017,1,4.47,0.1,completed
O00001555,C000084,2026-04-01 02:00:00,P00044,3,112.5,0.0,completed
O00001556,C000084,2026-05-01 23:00:00,P00001,3,54.87,0.0,completed
O00001557,C000084,2026-05-05 06:00:00,P00050,2,100.5,0.0,completed
O00001558,C000084,2026-06-16 01:00:00,P00077,3,129.87,0.0,completed
O00001559,C000085,2024-03-10 21:00:00,P00044,1,33.75,0.1,completed
O00001560,C000085,2024-06-22 21:00:00,P00050,3,120.6,0.2,completed
O00001561,C000085,2024-07-03 07:00:00,P00064,3,36.06,0.0,completed
O00001562,C000085,2024-12-29 00:00:00,P00029,2,53.68,0.0,completed
O00001563,C000085,2025-02-12 22:00:00,P00001,1,16.46,0.1,completed
O00001564,C000085,2025-02-15 13:00:00,P00012,3,39.21,0.0,completed
O00001565,C000085,2025-05-05 15:00:00,P00014,2,20.48,0.0,completed
O00001566,C000085,2025-06-18 13:00:00,P00034,1,26.32,0.0,completed
O00001567,C000085,2025-06-25 13:00:00,P00024,3,59.64,0.0,completed
O00001568,C000085,2025-07-05 20:00:00,P00022,1,23.44,0.0,completed
O00001569,C000085,2025-09-07 02:00:00,P00025,2,43.74,0.2,completed
O00001570,C000086,2024-12-18 13:00:00,P00034,3,78.96,0.0,completed
O00001571,C000086,2024-12-31 10:00:00,P00008,2,25.63,0.1,completed
O00001572,C000086,2025-01-12 19:00:00,P00056,2,35.28,0.2,completed
O00001573,C000086,2025-01-15 07:00:00,P00069,3,421.85,0.2,refunded
O00001574,C000086,2025-02-13 06:00:00,P00010,2,34.94,0.0,completed
O00001575,C000086,2025-02-25 08:00:00,P00021,3,21.82,0.2,completed
O00001576,C000086,2025-03-17 06:00:00,P00055,2,20.42,0.0,completed
O00001577,C000086,2025-04-11 04:00:00,P00035,1,25.5,0.0,completed
O00001578,C000086,2025-04-16 04:00:00,P00033,1,15.95,0.0,completed
O00001579,C000086,2025-04-24 10:00:00,P00013,1,19.71,0.0,completed
O00001580,C000086,2025-04-25 22:00:00,P00061,3,50.85,0.0,completed
O00001581,C000086,2025-05-12 22:00:00,P00027,2,37.06,0.0,completed
O00001582,C000086,2025-05-24 14:00:00,P00007,2,107.26,0.0,completed
O00001583,C000086,2025-05-30 17:00:00,P00026,3,66.74,0.2,completed
O00001584,C000086,2025-06-06 01:00:00,P00015,3,26.16,0.2,completed
O00001585,C000086,2025-06-14 02:00:00,P00037,2,50.24,0.0,completed
O00001586,C000086,2025-06-29 19:00:00,P00076,3,190.53,0.0,completed
O00001587,C000086,2025-07-15 02:00:00,P00023,3,93.81,0.0,completed
O00001588,C000086,2025-07-17 13:00:00,P00040,1,12.35,0.0,completed
O00001589,C000086,2025-08-04 06:00:00,P00011,3,56.16,0.0,completed
O00001590,C000086,2025-08-27 06:00:00,P00056,2,35.28,0.2,completed
O00001591,C000086,2025-08-31 17:00:00,P00036,3,45.27,0.0,completed
O00001592,C000086,2025-09-06 09:00:00,P00045,1,16.02,0.0,completed
O00001593,C000086,2025-10-04 07:00:00,P00002,3,87.86,0.1,completed
O00001594,C000086,2025-10-17 22:00:00,P00061,1,16.95,0.0,completed
O00001595,C000086,2025-10-30 15:00:00,P00000,2,72.85,0.2,completed
O00001596,C000086,2026-01-30 11:00:00,P00043,2,17.24,0.0,refunded
O00001597,C000086,2026-02-17 03:00:00,P00055,1,10.21,0.0,completed
O00001598,C000086,2026-02-20 18:00:00,P00031,3,14.79,0.0,completed
O00001599,C000086,2026-02-22 17:00:00,P00048,2,71.5,0.0,completed
O00001600,C000086,2026-02-26 15:00:00,P00075,1,24.25,0.0,completed
O00001601,C000086,2026-03-01 21:00:00,P00028,2,29.94,0.0,completed
O00001602,C000086,2026-03-17 13:00:00,P00007,1,48.27,0.1,completed
O00001603,C000086,2026-03-28 11:00:00,P00037,3,75.36,0.0,completed
O00001604,C000086,2026-04-11 12:00:00,P00047,3,85.47,0.0,completed
O00001605,C000086,2026-04-23 15:00:00,P00044,1,33.75,0.1,completed
O00001606,C000086,2026-05-16 15:00:00,P00049,3,133.26,0.0,completed
O00001607,C000086,2026-05-17 07:00:00,P00016,2,25.54,0.0,completed
O00001608,C000086,2026-06-26 21:00:00,P00055,2,20.42,0.0,completed
O00001609,C000087,2024-08-08 18:00:00,P00070,3,18.49,0.1,completed
O00001610,C000087,2024-11-26 03:00:00,P00025,2,54.68,0.0,completed
O00001611,C000087,2024-12-12 04:00:00,P00021,2,16.36,0.1,completed
O00001612,C000087,2025-02-04 20:00:00,P00038,1,44.53,0.0,refunded
O00001613,C000087,2025-05-07 15:00:00,P00022,2,46.88,0.0,completed
O00001614,C000087,2025-05-12 18:00:00,P00064,3,36.06,0.0,completed
O00001615,C000087,2025-05-15 22:00:00,P00041,3,53.43,0.0,completed
O00001616,C000087,2025-10-06 05:00:00,P00065,2,93.83,0.1,completed
